Samples	SBS1	SBS2	SBS3	SBS5	SBS10b	SBS12	SBS16	SBS17a	SBS17b	SBS32	SBS48	SBS85	SBS96D	SBS96H
internal_long_Peribunya_NSS_1_internal_69	0	0	0	619	0	0	0	0	0	0	0	143	0	0
internal_long_Peribunya_NSS_1_internal_7	5	0	0	1149	0	0	0	0	0	0	0	257	0	0
internal_long_Peribunya_NSS_1_internal_70	0	0	0	877	0	0	0	0	0	0	0	0	0	0
internal_long_Peribunya_NSS_1_internal_71	0	0	0	418	0	175	0	0	0	0	0	0	0	0
internal_long_Peribunya_NSS_1_internal_72	6	0	0	583	0	187	0	0	0	0	0	0	0	0
internal_long_Peribunya_NSS_1_internal_73	8	0	0	762	0	0	0	0	0	0	0	195	0	0
internal_long_Peribunya_NSS_1_internal_74	0	0	0	1490	0	0	0	0	0	0	0	280	0	0
internal_long_Peribunya_NSS_1_internal_75	0	0	0	536	0	0	0	0	0	0	0	114	0	0
internal_long_Peribunya_NSS_1_internal_76	0	0	0	495	0	0	0	38	0	0	0	0	0	0
internal_long_Peribunya_NSS_1_internal_77	0	0	0	1859	0	0	0	0	0	0	0	488	0	0
internal_long_Peribunya_NSS_1_internal_78	0	0	0	2023	0	0	0	0	0	0	0	479	0	0
internal_long_Peribunya_NSS_1_internal_79	12	0	0	417	0	0	0	0	0	0	0	129	0	0
internal_long_Peribunya_NSS_1_internal_8	0	0	0	901	0	0	0	0	0	0	0	209	0	0
internal_long_Peribunya_NSS_1_internal_80	1	0	0	1016	0	0	0	0	0	0	0	231	0	0
internal_long_Peribunya_NSS_1_internal_81	1	0	0	589	0	0	0	59	0	0	0	0	0	0
internal_long_Peribunya_NSS_1_internal_82	3	0	0	1173	0	0	0	0	0	0	0	255	0	0
internal_long_Peribunya_NSS_1_internal_83	9	0	0	894	0	325	0	0	0	0	0	0	0	0
internal_long_Peribunya_NSS_1_internal_84	0	0	0	1090	0	0	0	0	0	0	0	194	0	0
internal_long_Peribunya_NSS_1_internal_85	0	0	0	812	0	0	0	0	0	0	0	0	0	0
internal_long_Peribunya_NSS_1_internal_86	5	0	0	401	0	137	0	0	0	0	0	0	0	0
internal_long_Peribunya_NSS_1_internal_87	0	0	0	595	0	178	0	0	0	0	0	0	0	0
internal_long_Peribunya_NSS_1_internal_88	8	0	0	686	0	201	0	0	0	0	0	0	0	0
internal_long_Peribunya_NSS_1_internal_89	0	0	0	884	0	0	0	0	0	0	0	207	0	0
internal_long_Peribunya_NSS_1_internal_9	5	0	0	884	0	232	0	0	0	0	0	0	0	0
internal_long_Peribunya_NSS_1_internal_90	8	0	0	318	0	195	0	0	0	69	0	123	0	0
internal_long_Peribunya_NSS_1_internal_91	0	0	0	1187	0	0	0	0	0	0	0	260	0	0
internal_long_Peribunya_NSS_1_internal_92	0	0	0	2360	0	0	0	0	0	0	0	492	0	0
internal_long_Peribunya_NSS_1_internal_93	0	0	0	569	0	0	0	0	0	0	0	151	0	0
internal_long_Peribunya_NSS_1_internal_94	4	0	0	453	0	0	0	0	0	0	0	106	0	0
internal_long_Peribunya_NSS_1_internal_95	0	0	0	1613	0	0	0	0	0	0	0	394	0	0
internal_long_Peribunya_NSS_1_internal_96	2	0	0	885	0	0	0	0	0	0	0	243	0	0
internal_long_Peribunya_NSS_1_internal_97	7	0	0	469	0	188	0	0	0	0	0	0	0	0
internal_long_Peribunya_NSS_1_internal_98	0	0	0	2528	0	0	0	0	0	0	0	695	0	0
internal_long_Peribunya_NSS_1_internal_99	0	0	0	1059	0	0	0	0	0	0	0	214	0	0
internal_long_Peribunya_RDRP_1_1_internal_1	1426	0	0	1058	396	0	0	0	0	0	316	0	859	0
internal_long_Peribunya_RDRP_1_1_internal_10	712	0	0	548	335	0	0	0	0	0	0	0	1322	0
internal_long_Peribunya_RDRP_1_1_internal_100	2540	0	0	1855	1067	0	0	0	0	0	0	0	4848	0
internal_long_Peribunya_RDRP_1_1_internal_101	711	0	0	429	438	0	0	0	0	0	0	0	1215	0
internal_long_Peribunya_RDRP_1_1_internal_102	1602	0	0	506	0	0	0	0	0	0	0	0	1403	0
internal_long_Peribunya_RDRP_1_1_internal_103	1196	0	0	518	544	0	0	0	0	0	0	0	1822	0
internal_long_Peribunya_RDRP_1_1_internal_104	2947	0	0	2279	0	0	0	0	0	0	0	0	4870	0
internal_long_Peribunya_RDRP_1_1_internal_105	679	0	0	627	437	0	0	0	0	0	0	0	591	0
internal_long_Peribunya_RDRP_1_1_internal_106	1450	0	0	854	542	0	0	0	0	0	0	0	2330	0
internal_long_Peribunya_RDRP_1_1_internal_107	806	0	0	895	493	0	0	0	0	0	0	0	1747	0
internal_long_Peribunya_RDRP_1_1_internal_108	2617	0	0	831	1396	0	0	0	0	0	0	0	3908	0
internal_long_Peribunya_RDRP_1_1_internal_109	2032	0	0	2981	1222	0	0	0	0	0	0	0	8258	0
internal_long_Peribunya_RDRP_1_1_internal_11	1182	0	0	532	0	0	0	0	0	0	0	0	1139	0
internal_long_Peribunya_RDRP_1_1_internal_110	1544	0	0	734	0	0	0	0	0	0	0	0	1690	0
internal_long_Peribunya_RDRP_1_1_internal_111	1946	0	0	2760	1398	0	0	0	0	0	0	0	7413	0
internal_long_Peribunya_RDRP_1_1_internal_112	2038	0	0	1612	1092	0	0	0	0	0	0	0	4356	0
internal_long_Peribunya_RDRP_1_1_internal_113	2270	0	0	1503	0	0	0	0	0	0	0	0	2248	0
internal_long_Peribunya_RDRP_1_1_internal_114	98	0	0	306	424	0	0	0	0	0	0	0	995	0
internal_long_Peribunya_RDRP_1_1_internal_115	752	0	0	224	604	0	0	0	0	0	0	0	724	0
internal_long_Peribunya_RDRP_1_1_internal_116	1892	0	0	1619	0	0	0	0	0	0	0	0	2657	0
internal_long_Peribunya_RDRP_1_1_internal_117	3425	0	0	1642	2037	0	0	0	0	0	0	0	4517	0
internal_long_Peribunya_RDRP_1_1_internal_118	1015	0	0	774	856	0	0	0	0	0	0	0	1936	0
internal_long_Peribunya_RDRP_1_1_internal_119	1033	0	0	739	567	0	0	0	0	0	0	0	810	0
internal_long_Peribunya_RDRP_1_1_internal_12	1285	0	0	1110	567	0	0	0	0	0	0	0	1854	0
internal_long_Peribunya_RDRP_1_1_internal_120	1209	0	0	536	0	0	0	0	0	0	0	0	0	0
internal_long_Peribunya_RDRP_1_1_internal_121	5840	0	0	4362	4456	0	0	0	0	0	0	0	13354	0
internal_long_Peribunya_RDRP_1_1_internal_122	2422	0	0	1256	1316	0	0	0	0	0	0	0	5773	0
internal_long_Peribunya_RDRP_1_1_internal_123	1856	0	0	1194	1358	0	0	0	0	0	0	0	4157	0
internal_long_Peribunya_RDRP_1_1_internal_124	3097	0	0	1269	1229	0	0	0	0	0	0	0	6178	0
internal_long_Peribunya_RDRP_1_1_internal_125	1028	0	0	881	978	0	0	0	0	0	0	0	1526	0
internal_long_Peribunya_RDRP_1_1_internal_126	1124	0	0	613	0	0	0	0	0	0	0	0	1049	0
internal_long_Peribunya_RDRP_1_1_internal_127	1502	0	0	318	0	0	0	0	0	0	0	0	1549	0
internal_long_Peribunya_RDRP_1_1_internal_128	1071	0	0	420	0	0	0	0	0	0	0	0	1286	0
internal_long_Peribunya_RDRP_1_1_internal_129	910	0	0	909	0	0	0	0	0	0	0	0	1028	0
internal_long_Peribunya_RDRP_1_1_internal_13	4994	0	0	3309	2254	0	0	0	0	0	0	0	8985	0
internal_long_Peribunya_RDRP_1_1_internal_130	6101	0	0	5642	2897	0	0	0	0	0	0	0	14909	0
internal_long_Peribunya_RDRP_1_1_internal_131	1826	0	0	737	1154	0	0	0	0	0	0	0	2070	0
internal_long_Peribunya_RDRP_1_1_internal_132	1765	0	0	792	0	0	0	0	0	0	0	0	2567	0
internal_long_Peribunya_RDRP_1_1_internal_133	652	0	0	96	316	0	0	0	0	0	0	0	1145	0
internal_long_Peribunya_RDRP_1_1_internal_134	2530	0	0	1071	914	0	0	0	0	0	0	0	4317	0
internal_long_Peribunya_RDRP_1_1_internal_135	3128	0	0	1614	0	0	0	0	0	0	0	0	3224	0
internal_long_Peribunya_RDRP_1_1_internal_136	4344	0	0	1621	2131	0	0	0	0	0	0	0	7523	0
internal_long_Peribunya_RDRP_1_1_internal_137	1753	0	0	1250	661	0	0	0	0	0	0	0	3809	0
internal_long_Peribunya_RDRP_1_1_internal_138	1370	0	0	356	658	0	0	0	0	0	0	0	3005	0
internal_long_Peribunya_RDRP_1_1_internal_139	1793	0	0	1253	1378	0	0	0	0	0	0	0	3907	0
internal_long_Peribunya_RDRP_1_1_internal_14	445	0	0	342	358	0	0	0	0	0	0	0	503	0
internal_long_Peribunya_RDRP_1_1_internal_140	1676	0	0	1022	1090	0	0	0	0	0	0	0	3403	0
internal_long_Peribunya_RDRP_1_1_internal_141	1712	0	0	971	872	0	0	0	0	0	0	0	2965	0
internal_long_Peribunya_RDRP_1_1_internal_142	1858	0	0	538	709	0	0	0	0	0	0	0	2353	0
internal_long_Peribunya_RDRP_1_1_internal_143	851	0	0	1249	817	0	0	0	0	0	0	0	3076	0
internal_long_Peribunya_RDRP_1_1_internal_144	3457	0	0	2572	0	0	0	0	0	0	0	0	4884	0
internal_long_Peribunya_RDRP_1_1_internal_145	4416	0	0	2244	1842	0	0	0	0	0	0	0	5054	0
internal_long_Peribunya_RDRP_1_1_internal_146	2852	0	0	2125	1090	0	0	0	0	0	0	0	4765	0
internal_long_Peribunya_RDRP_1_1_internal_147	2564	0	0	1928	0	0	0	0	0	0	0	0	4734	0
internal_long_Peribunya_RDRP_1_1_internal_148	1948	0	0	1480	1163	0	0	0	0	0	0	0	4580	0
internal_long_Peribunya_RDRP_1_1_internal_149	1939	0	0	1001	944	0	0	0	0	0	0	0	1874	0
internal_long_Peribunya_RDRP_1_1_internal_15	2204	0	0	926	0	0	0	0	0	0	0	0	1854	0
internal_long_Peribunya_RDRP_1_1_internal_150	2635	0	0	1543	0	0	0	0	0	0	0	0	3450	0
internal_long_Peribunya_RDRP_1_1_internal_151	827	0	0	697	621	0	0	0	0	0	0	0	1205	0
internal_long_Peribunya_RDRP_1_1_internal_152	1313	0	0	902	839	0	0	0	0	0	0	0	2666	0
internal_long_Peribunya_RDRP_1_1_internal_153	1332	0	0	347	579	0	0	0	0	0	0	0	1494	0
internal_long_Peribunya_RDRP_1_1_internal_154	1627	0	0	672	769	0	0	0	0	0	0	0	1822	0
internal_long_Peribunya_RDRP_1_1_internal_155	1898	0	0	1137	1367	0	0	0	0	0	0	0	4349	0
internal_long_Peribunya_RDRP_1_1_internal_156	1316	0	0	285	647	0	0	0	0	0	0	0	1080	0
internal_long_Peribunya_RDRP_1_1_internal_157	1765	0	0	734	930	0	0	0	0	0	0	0	2929	0
internal_long_Peribunya_RDRP_1_1_internal_158	2417	0	0	1599	1065	0	0	0	0	0	0	0	2821	0
internal_long_Peribunya_RDRP_1_1_internal_159	1785	0	0	969	836	0	0	0	0	0	0	0	3828	0
internal_long_Peribunya_RDRP_1_1_internal_16	4425	0	0	2280	0	0	0	0	0	0	0	0	5456	0
internal_long_Peribunya_RDRP_1_1_internal_160	2123	0	0	1471	1092	0	0	0	0	0	0	0	1980	0
internal_long_Peribunya_RDRP_1_1_internal_161	797	0	0	362	651	0	0	0	0	0	0	0	861	0
internal_long_Peribunya_RDRP_1_1_internal_162	3192	0	0	1692	1102	0	0	0	0	0	0	0	4345	0
internal_long_Peribunya_RDRP_1_1_internal_163	1293	0	0	720	905	0	0	0	0	0	0	0	3260	0
internal_long_Peribunya_RDRP_1_1_internal_164	2430	0	0	1564	0	0	0	0	0	0	0	0	3021	0
internal_long_Peribunya_RDRP_1_1_internal_165	3209	0	0	2376	1438	0	0	0	0	0	0	0	5705	0
internal_long_Peribunya_RDRP_1_1_internal_166	1885	0	0	870	730	0	0	0	0	0	0	0	4103	0
internal_long_Peribunya_RDRP_1_1_internal_167	3049	0	0	2242	0	0	0	0	0	0	0	0	4650	0
internal_long_Peribunya_RDRP_1_1_internal_168	2329	0	0	1670	0	0	0	0	0	0	0	0	2993	0
internal_long_Peribunya_RDRP_1_1_internal_169	2504	0	0	1761	0	0	0	0	0	0	0	0	3703	0
internal_long_Peribunya_RDRP_1_1_internal_17	3976	0	0	3031	0	0	0	0	0	0	0	0	6330	0
internal_long_Peribunya_RDRP_1_1_internal_170	3284	0	0	2324	0	0	0	0	0	0	0	0	5221	0
internal_long_Peribunya_RDRP_1_1_internal_171	2435	0	0	1923	1264	0	0	0	0	0	0	0	3634	0
internal_long_Peribunya_RDRP_1_1_internal_172	825	0	0	1481	916	0	0	0	0	0	0	0	2063	0
internal_long_Peribunya_RDRP_1_1_internal_173	1683	0	0	1844	0	0	0	0	0	0	0	0	3995	0
internal_long_Peribunya_RDRP_1_1_internal_174	608	0	0	697	361	0	0	0	0	0	0	0	1440	0
internal_long_Peribunya_RDRP_1_1_internal_175	994	0	0	346	576	0	0	0	0	0	0	0	1106	0
internal_long_Peribunya_RDRP_1_1_internal_176	1438	0	0	537	659	0	0	0	0	0	0	0	2125	0
internal_long_Peribunya_RDRP_1_1_internal_177	2261	0	0	2281	1402	0	0	0	0	0	0	0	3523	0
internal_long_Peribunya_RDRP_1_1_internal_178	3855	0	0	3045	0	0	0	0	0	0	0	0	3816	0
internal_long_Peribunya_RDRP_1_1_internal_18	2962	0	0	2345	1086	0	0	0	0	0	0	0	6555	0
internal_long_Peribunya_RDRP_1_1_internal_19	3736	0	0	1110	1659	0	0	0	0	0	0	0	6509	0
internal_long_Peribunya_RDRP_1_1_internal_2	2131	0	0	2021	1513	0	0	0	0	0	0	0	3924	0
internal_long_Peribunya_RDRP_1_1_internal_20	1812	0	0	1015	1056	0	0	0	0	0	0	0	1993	0
internal_long_Peribunya_RDRP_1_1_internal_21	3772	0	0	1783	1705	0	0	0	0	0	0	0	7803	0
internal_long_Peribunya_RDRP_1_1_internal_22	2475	0	0	1022	846	0	0	0	0	0	0	0	3042	0
internal_long_Peribunya_RDRP_1_1_internal_23	2427	0	0	1353	1113	0	0	0	0	0	0	0	3928	0
internal_long_Peribunya_RDRP_1_1_internal_24	497	0	0	851	884	0	0	0	0	0	0	0	1236	0
internal_long_Peribunya_RDRP_1_1_internal_25	1846	0	0	867	1036	0	0	0	0	0	0	0	1712	0
internal_long_Peribunya_RDRP_1_1_internal_26	1320	0	0	1027	776	0	0	0	0	0	0	0	2356	0
internal_long_Peribunya_RDRP_1_1_internal_27	1372	0	0	881	767	0	0	0	0	0	0	0	1986	0
internal_long_Peribunya_RDRP_1_1_internal_28	2336	0	0	1452	1040	0	0	0	0	0	0	0	3365	0
internal_long_Peribunya_RDRP_1_1_internal_29	3062	0	0	2368	1204	0	0	0	0	0	0	0	6898	0
internal_long_Peribunya_RDRP_1_1_internal_3	2282	0	0	2382	1330	0	0	0	0	0	0	0	2980	0
internal_long_Peribunya_RDRP_1_1_internal_30	2787	0	0	1673	1691	0	0	0	0	0	0	0	5746	0
internal_long_Peribunya_RDRP_1_1_internal_31	1805	0	0	896	793	0	0	0	0	0	0	0	2343	0
internal_long_Peribunya_RDRP_1_1_internal_32	1413	0	0	1470	1071	0	0	0	0	0	0	0	2063	0
internal_long_Peribunya_RDRP_1_1_internal_33	1008	0	0	373	0	0	0	0	0	0	0	0	1728	0
internal_long_Peribunya_RDRP_1_1_internal_34	870	0	0	575	0	0	0	0	0	0	0	0	1483	0
internal_long_Peribunya_RDRP_1_1_internal_35	1686	0	0	892	0	0	0	0	0	0	0	0	2555	0
internal_long_Peribunya_RDRP_1_1_internal_36	1340	0	0	1916	646	0	0	0	0	0	0	0	1969	0
internal_long_Peribunya_RDRP_1_1_internal_37	1008	0	0	859	354	0	0	0	0	0	0	0	1229	0
internal_long_Peribunya_RDRP_1_1_internal_38	2697	0	0	1672	946	0	0	0	0	0	0	0	3088	0
internal_long_Peribunya_RDRP_1_1_internal_39	528	0	0	564	0	0	0	0	0	0	0	0	1355	0
internal_long_Peribunya_RDRP_1_1_internal_4	1589	0	0	514	603	0	0	0	0	0	0	0	1135	0
internal_long_Peribunya_RDRP_1_1_internal_40	661	0	0	815	434	0	0	0	0	0	0	0	1577	0
internal_long_Peribunya_RDRP_1_1_internal_41	2143	0	0	1209	928	0	0	0	0	0	0	0	2431	0
internal_long_Peribunya_RDRP_1_1_internal_42	4395	0	0	2282	0	0	0	0	0	0	0	0	4859	0
internal_long_Peribunya_RDRP_1_1_internal_43	733	0	0	387	508	0	0	0	0	0	0	0	1221	0
internal_long_Peribunya_RDRP_1_1_internal_44	2754	0	0	2745	1240	0	0	0	0	0	0	0	4159	0
internal_long_Peribunya_RDRP_1_1_internal_45	691	0	0	737	0	0	0	0	0	0	0	0	1062	0
internal_long_Peribunya_RDRP_1_1_internal_46	2066	0	0	1320	641	0	0	0	0	0	0	0	1708	0
internal_long_Peribunya_RDRP_1_1_internal_47	846	0	0	618	503	0	0	0	0	0	0	0	862	0
internal_long_Peribunya_RDRP_1_1_internal_48	1535	0	0	1881	1078	0	0	0	0	0	0	0	3821	0
internal_long_Peribunya_RDRP_1_1_internal_49	1369	0	0	1511	587	0	0	0	0	0	0	0	2476	0
internal_long_Peribunya_RDRP_1_1_internal_5	3391	0	0	1991	1766	0	0	0	0	0	0	0	7414	0
internal_long_Peribunya_RDRP_1_1_internal_50	1909	0	0	714	573	0	0	0	0	0	0	0	1934	0
internal_long_Peribunya_RDRP_1_1_internal_51	2489	0	0	1738	0	0	0	0	0	0	0	0	2269	0
internal_long_Peribunya_RDRP_1_1_internal_52	1208	0	0	759	855	0	0	0	0	0	0	0	835	0
internal_long_Peribunya_RDRP_1_1_internal_53	530	0	0	276	761	0	0	0	0	0	0	0	1530	0
internal_long_Peribunya_RDRP_1_1_internal_54	1318	0	0	876	0	0	0	0	0	0	0	0	2100	0
internal_long_Peribunya_RDRP_1_1_internal_55	3370	0	0	1396	1148	0	0	0	0	0	0	0	3425	0
internal_long_Peribunya_RDRP_1_1_internal_56	2104	0	0	1618	1099	0	0	0	0	0	0	0	2146	0
internal_long_Peribunya_RDRP_1_1_internal_57	2098	0	0	1363	0	0	0	0	0	0	0	0	2344	0
internal_long_Peribunya_RDRP_1_1_internal_58	2803	0	0	2350	1820	0	0	0	0	0	0	0	4542	0
internal_long_Peribunya_RDRP_1_1_internal_59	1694	0	0	915	0	0	0	0	0	0	0	0	1310	0
internal_long_Peribunya_RDRP_1_1_internal_6	2305	0	0	1298	1734	0	0	0	0	0	0	0	4507	0
internal_long_Peribunya_RDRP_1_1_internal_60	319	0	0	317	367	0	0	0	0	0	0	0	1232	0
internal_long_Peribunya_RDRP_1_1_internal_61	1554	0	0	1200	1186	0	0	0	0	0	0	0	1429	0
internal_long_Peribunya_RDRP_1_1_internal_62	1294	0	0	1062	0	0	0	0	0	0	0	0	1539	0
internal_long_Peribunya_RDRP_1_1_internal_63	2116	0	0	1318	803	0	0	0	0	0	0	0	1609	0
internal_long_Peribunya_RDRP_1_1_internal_64	2124	0	0	1341	0	0	0	0	0	0	0	0	2951	0
internal_long_Peribunya_RDRP_1_1_internal_65	2428	0	0	2311	1346	0	0	0	0	0	0	0	5621	0
internal_long_Peribunya_RDRP_1_1_internal_66	4183	0	0	1951	1811	0	0	0	0	0	0	0	6648	0
internal_long_Peribunya_RDRP_1_1_internal_67	3531	0	0	2367	1458	0	0	0	0	0	0	0	7552	0
internal_long_Peribunya_RDRP_1_1_internal_68	4054	0	0	2027	1459	0	0	0	0	0	0	0	6797	0
internal_long_Peribunya_RDRP_1_1_internal_69	2359	0	0	836	0	0	0	0	0	0	0	0	2614	0
internal_long_Peribunya_RDRP_1_1_internal_7	1251	0	0	941	576	0	0	0	0	0	0	0	846	0
internal_long_Peribunya_RDRP_1_1_internal_70	1221	0	0	1468	1362	0	0	0	0	0	0	0	2593	0
internal_long_Peribunya_RDRP_1_1_internal_71	2934	0	0	1429	1759	0	0	0	0	0	0	0	4483	0
internal_long_Peribunya_RDRP_1_1_internal_72	372	0	0	331	305	0	0	0	0	0	0	0	881	0
internal_long_Peribunya_RDRP_1_1_internal_73	2176	0	0	934	858	0	0	0	0	0	0	0	4607	0
internal_long_Peribunya_RDRP_1_1_internal_74	3146	0	0	1288	1408	0	0	0	0	0	0	0	5423	0
internal_long_Peribunya_RDRP_1_1_internal_75	2751	0	0	1624	1410	0	0	0	0	0	0	0	5433	0
internal_long_Peribunya_RDRP_1_1_internal_76	1690	0	0	902	681	0	0	0	0	0	0	0	2056	0
internal_long_Peribunya_RDRP_1_1_internal_77	3877	0	0	1737	0	0	0	0	0	0	0	0	4222	0
internal_long_Peribunya_RDRP_1_1_internal_78	2151	0	0	834	870	0	0	0	0	0	0	0	3360	0
internal_long_Peribunya_RDRP_1_1_internal_79	2375	0	0	2995	1883	0	0	0	0	0	0	0	5836	0
internal_long_Peribunya_RDRP_1_1_internal_8	2046	0	0	1126	734	0	0	0	0	0	0	0	3163	0
internal_long_Peribunya_RDRP_1_1_internal_80	2589	0	0	1643	1130	0	0	0	0	0	0	0	5362	0
internal_long_Peribunya_RDRP_1_1_internal_81	2646	0	0	1928	1294	0	0	0	0	0	0	0	4123	0
internal_long_Peribunya_RDRP_1_1_internal_82	2216	0	0	1321	1616	0	0	0	0	0	0	0	4357	0
internal_long_Peribunya_RDRP_1_1_internal_83	1789	0	0	3271	1561	0	0	0	0	0	0	0	7009	0
internal_long_Peribunya_RDRP_1_1_internal_84	2648	0	0	2224	1433	0	0	0	0	0	0	0	5601	0
internal_long_Peribunya_RDRP_1_1_internal_85	602	0	0	401	253	0	0	0	0	0	0	0	390	0
internal_long_Peribunya_RDRP_1_1_internal_86	3131	0	0	1237	0	0	0	0	0	0	0	0	2849	0
internal_long_Peribunya_RDRP_1_1_internal_87	3687	0	0	2210	1482	0	0	0	0	0	0	0	7929	0
internal_long_Peribunya_RDRP_1_1_internal_88	2302	0	0	1913	2259	0	0	0	0	0	0	0	8904	0
internal_long_Peribunya_RDRP_1_1_internal_89	2543	0	0	1001	933	0	0	0	0	0	0	0	4360	0
internal_long_Peribunya_RDRP_1_1_internal_9	1555	0	0	1238	0	0	0	0	0	0	0	0	1937	0
internal_long_Peribunya_RDRP_1_1_internal_90	2653	0	0	1345	1494	0	0	0	0	0	0	0	5481	0
internal_long_Peribunya_RDRP_1_1_internal_91	2041	0	0	1162	0	0	0	0	0	0	0	0	2082	0
internal_long_Peribunya_RDRP_1_1_internal_92	3100	0	0	1951	1205	0	0	0	0	0	0	0	5617	0
internal_long_Peribunya_RDRP_1_1_internal_93	2941	0	0	945	1430	0	0	0	0	0	0	0	4517	0
internal_long_Peribunya_RDRP_1_1_internal_94	2503	0	0	1555	1180	0	0	0	0	0	0	0	4535	0
internal_long_Peribunya_RDRP_1_1_internal_95	3039	0	0	861	0	0	0	0	0	0	0	0	2246	0
internal_long_Peribunya_RDRP_1_1_internal_96	1940	0	0	1269	1491	0	0	0	0	0	0	0	4346	0
internal_long_Peribunya_RDRP_1_1_internal_97	2155	0	0	969	1293	0	0	0	0	0	0	0	4104	0
internal_long_Peribunya_RDRP_1_1_internal_98	2834	0	0	1396	0	0	0	0	0	0	0	0	4766	0
internal_long_Peribunya_RDRP_1_1_internal_99	652	0	0	462	748	0	0	0	0	0	0	0	1974	0
internal_long_Phenui_GC_1_internal_1	118	46	0	105	0	323	0	0	0	0	0	0	0	0
internal_long_Phenui_GC_1_internal_2	29	0	0	53	0	165	0	0	0	45	0	0	0	0
internal_long_Phenui_GN_2_internal_1	28	0	0	66	37	141	0	0	0	0	0	0	0	90
internal_long_Phenui_L_1_internal_1	109	0	0	180	0	0	261	0	0	0	0	295	0	239
internal_long_Phenui_L_1_internal_10	293	0	0	2224	0	0	1253	0	0	0	0	2141	825	2063
internal_long_Phenui_L_1_internal_100	162	0	0	2193	0	0	0	0	0	0	0	1274	408	961
internal_long_Phenui_L_1_internal_101	57	0	0	397	0	0	297	0	0	0	0	0	106	433
internal_long_Phenui_L_1_internal_102	488	0	0	1101	0	0	989	0	0	0	0	1088	0	1385
internal_long_Phenui_L_1_internal_103	312	0	0	1754	0	0	1368	0	0	0	0	2277	827	1874
internal_long_Phenui_L_1_internal_104	268	0	0	2216	0	0	1790	0	0	0	0	2731	1140	2544
internal_long_Phenui_L_1_internal_105	185	0	0	561	0	0	542	0	0	0	0	646	0	668
internal_long_Phenui_L_1_internal_106	320	0	0	1595	0	0	1239	0	0	0	0	1820	644	1621
internal_long_Phenui_L_1_internal_107	265	0	0	1200	0	0	933	0	0	0	0	974	482	1308
internal_long_Phenui_L_1_internal_11	49	0	0	354	102	0	413	0	0	0	0	301	103	468
internal_long_Phenui_L_1_internal_12	392	0	0	2532	0	0	1779	0	0	0	0	2690	955	2444
internal_long_Phenui_L_1_internal_13	40	0	0	367	0	0	105	0	0	0	0	0	84	195
internal_long_Phenui_L_1_internal_14	123	0	0	220	0	0	278	0	0	0	0	359	0	299
internal_long_Phenui_L_1_internal_15	37	0	0	219	53	0	136	0	0	0	0	149	75	225
internal_long_Phenui_L_1_internal_16	95	0	0	228	0	0	185	0	0	0	0	231	0	321
internal_long_Phenui_L_1_internal_17	55	0	0	305	0	0	169	0	0	0	0	0	0	322
internal_long_Phenui_L_1_internal_18	338	0	0	1593	0	0	962	0	0	0	0	1525	600	1781
internal_long_Phenui_L_1_internal_19	88	0	0	236	50	0	80	0	0	0	0	219	0	231
internal_long_Phenui_L_1_internal_2	124	0	0	301	0	208	0	0	0	0	0	252	0	0
internal_long_Phenui_L_1_internal_20	30	0	0	265	73	0	0	0	0	0	0	159	70	365
internal_long_Phenui_L_1_internal_21	253	0	0	2804	0	0	1452	0	0	0	0	2826	1265	2712
internal_long_Phenui_L_1_internal_22	585	0	0	1164	0	0	1427	0	0	0	0	1589	0	1699
internal_long_Phenui_L_1_internal_23	91	0	0	739	0	0	0	0	0	0	0	544	140	302
internal_long_Phenui_L_1_internal_24	245	0	0	567	0	0	626	0	0	0	0	535	0	785
internal_long_Phenui_L_1_internal_25	446	0	0	2644	0	0	1380	0	0	0	0	2703	1125	2451
internal_long_Phenui_L_1_internal_26	488	0	0	1440	0	0	1174	0	0	0	0	1320	0	1358
internal_long_Phenui_L_1_internal_27	397	0	0	1486	0	0	1367	0	0	0	0	1674	679	2177
internal_long_Phenui_L_1_internal_28	222	0	0	2897	0	0	1459	0	0	0	0	3265	1121	2591
internal_long_Phenui_L_1_internal_29	188	0	0	228	0	0	287	0	0	0	0	477	0	476
internal_long_Phenui_L_1_internal_3	90	0	0	215	0	0	99	0	0	61	0	178	0	150
internal_long_Phenui_L_1_internal_30	150	0	0	460	0	0	402	0	0	0	0	618	0	437
internal_long_Phenui_L_1_internal_31	140	0	0	672	0	0	517	0	0	0	0	775	261	712
internal_long_Phenui_L_1_internal_32	205	0	0	1239	0	0	851	0	0	0	0	929	453	1213
internal_long_Phenui_L_1_internal_33	212	0	0	500	0	0	399	0	0	0	0	541	0	523
internal_long_Phenui_L_1_internal_34	446	0	0	965	0	0	820	0	0	0	0	914	0	868
internal_long_Phenui_L_1_internal_35	337	0	0	2326	0	0	1585	0	0	0	0	3412	1196	2791
internal_long_Phenui_L_1_internal_36	274	0	0	1553	0	0	1075	0	0	0	0	1752	573	1505
internal_long_Phenui_L_1_internal_37	129	0	0	706	0	0	272	0	0	0	0	606	206	718
internal_long_Phenui_L_1_internal_38	292	0	0	2073	0	0	1807	0	0	0	0	2967	1360	2919
internal_long_Phenui_L_1_internal_39	236	0	0	2716	0	0	1480	0	0	0	0	2660	1042	2495
internal_long_Phenui_L_1_internal_4	95	0	0	471	0	0	312	0	0	0	0	504	131	551
internal_long_Phenui_L_1_internal_40	468	0	0	791	0	0	1117	0	0	0	0	1110	0	1557
